id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,nombre_tienda,ciudad,empresa,nombre_producto,categoria,cantidad,precio_unitario,descuento,genero_cliente,tipo_cliente,talla,metodo_pago,canal,temporada,tipo_prenda,departamento
V003610,1,2023-06-04,C01375,P0017,T012,KOAJ Chipichape,Cali,KOAJ,Vestido casual,Vestidos,1,"145000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Vestido,Valle del Cauca
V003675,2,2023-10-24,C01427,P0021,T037,KOAJ Fundadores,Manizales,KOAJ,Polo,Camisas,4,"124000,00",0.1,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Black Friday,Polo,Caldas
V001857,1,2023-07-26,C00200,P0021,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Polo,Camisas,1,125000,0.0,Mujer,Turista,XS,Tarjeta crédito,Tienda física,Temporada regular,Polo,Bogotá D.C.
V002641,1,2025-09-01,C01403,P0005,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Falda,Faldas,1,115000,0.0,Hombre,Local,XL,Efectivo,Tienda física,Temporada regular,Falda,Santander
V001946,1,2024-06-20,C00435,P0025,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Vestido corto,Vestidos,3,"141000,00",0.15,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Vestido,Sucre
V002404,1,2024-06-08,C00871,P0010,T042,KOAJ Guatapurí,Valledupar,KOAJ,Short,Shorts,4,"96000,00",0.0,Hombre,Turista,34,Tarjeta crédito,Tienda física,Vacaciones,Short,Cesar
V000018,1,2025-06-17,C00175,P0023,T041,KOAJ Mayales,Valledupar,KOAJ,Camiseta oversize,Camisetas,1,78000,0.0,Mujer,Local,S,Tarjeta débito,Online,Temporada regular,Camiseta,Cesar
V002146,1,2023-07-05,C00089,P0010,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Short,Shorts,1,95000,0.0,Hombre,Local,40,Tarjeta débito,Tienda física,Temporada regular,Short,Norte de Santander
V001779,2,2023-07-15,C02050,P0003,T004,KOAJ Unicentro,Armenia,KOAJ,Jean mom,Jeans,2,"184.000,00",0.0,Mujer,Local,36,Tarjeta crédito,Online,Black Friday,Pantalón,Quindío
V002284,1,2024-10-07,C01773,P0015,T001,KOAJ Premium Plaza,Medellín,KOAJ,Jean straight,Jeans,2,"172000,00",0.05,Mujer,Local,40,Transferencia,Tienda física,Black Friday,Pantalón,Antioquia
V003322,1,2024-11-18,C02173,P0005,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Falda,Faldas,2,"117000,00",0.05,Mujer,Local,M,Tarjeta débito,Tienda física,Black Friday,Falda,Risaralda
V000547,1,2025-03-16,C00929,P0014,T001,KOAJ Premium Plaza,Medellín,KOAJ,Jogger,Pantalones,2,136000,0.0,Hombre,Turista,36,Efectivo,Tienda física,Temporada regular,Pantalón,Antioquia
V000569,1,2023-10-09,C02062,P0016,T023,KOAJ Jardín Plaza,Cali,KOAJ,Pantalón cargo,Pantalones,2,"140000,00",0.0,Mujer,Local,34,Efectivo,Online,Temporada regular,Pantalón,Valle del Cauca
V001486,1,2025-09-23,C00205,P0016,T004,KOAJ Unicentro,Armenia,KOAJ ,Pantalón cargo,Pantalones,1,"134000,00",0.4,Mujer,Local,30,Tarjeta débito,Online,Temporada regular,Pantalón,Quindío
V001005,1,2024-10-07,C00288,P0023,T032,KOAJ La Castellana,Cartagena,KOAJ,Camiseta oversize,Camisetas,1,"82000,00",0.0,Hombre,Local,S,Efectivo,Tienda física,Temporada regular,Camiseta,Bolívar
V000982,2,2024-04-09,C01393,P0025,T035,KOAJ Mayorca,Medellín,KOAJ,Vestido corto,Vestidos,1,"136000,00",0.3,Hombre,Turista,S,Tarjeta débito,Tienda física,Temporada regular,Vestido,Antioquia
V003166,1,2025-06-13,C02301,P0007,T029,KOAJ Cosmocentro,Cali,KOAJ,Gorra,Accesorios,2,62000,0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Valle del Cauca
V002592,1,2024-01-08,C00221,P0019,T004,KOAJ Unicentro,Armenia,KOAJ,Top,Tops,2,75000,0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Top,Quindío
V000828,2,2023-11-22,C02617,P0015,T014,KOAJ La Estación,Ibagué,KOAJ,Jean straight,Jeans,1,"176000,00",0.0,Mujer,Local,40,Tarjeta débito,Tienda física,Regreso a clases,Pantalón,Tolima
V001265,2,2024-04-24,C02165,P0019,T040,KOAJ Andino,Bogotá,KOAJ,Top,Tops,2,"71000,00",0.05,Hombre,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Top,Bogotá D.C.
V002578,2,2025-08-08,C00826,P0022,T019,KOAJ Primavera Urbana,Villavicencio,KOAJ,Tenis casuales,Calzado,1,202000,0.0,Mujer,Local,S,Tarjeta débito,Tienda física,Temporada regular,Calzado,Meta
V003169,1,2024-09-16,C00555,P0012,T019,KOAJ Primavera Urbana,Villavicencio,KOAJ,Blusa,Blusas,2,"108.000,00",0.0,Hombre,Local,M,Tarjeta crédito,Tienda física,Día de la Madre,Blusa,Meta
V002427,3,2023-04-27,C01762,P0003,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Jean mom,Jeans,1,"186.000,00",0.05,Mujer,Local,36,Efectivo,Tienda física,Temporada regular,Pantalón,Sucre
V002128,1,2024-01-05,C00669,P0002,T004,KOAJ Unicentro,Armenia,KOAJ,Set deportivo,Deportivo,2,"163.000,00",0.0,Mujer,Turista,M,Efectivo,Tienda física,Regreso a clases,Conjunto,Quindío
V002488,1,2023-02-04,C01460,P0018,T001,KOAJ Premium Plaza,Medellín,KOAJ,Camiseta básica,Camisetas,3,"78000,00",0.0,Mujer,Turista,XL,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Antioquia
V001755,1,2023-04-27,C01412,P0019,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Top,Tops,2,"74.000,00",0.1,Mujer,Turista,XL,Tarjeta crédito,Tienda física,Temporada regular,Top,Santander
V000982,1,2024-04-09,C01393,P0024,T035,KOAJ Mayorca,Medellín,KOAJ,Chaqueta denim,Chaquetas,2,212000,0.0,Hombre,Turista,XXL,Tarjeta débito,Tienda física,Temporada regular,Chaqueta,Antioquia
V000020,1,2024-08-24,C00534,P0024,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Chaqueta denim,Chaquetas,2,"211000,00",0.05,Hombre,Local,XS,Tarjeta débito,Tienda física,Regreso a clases,Chaqueta,Bogotá D.C.
V001915,1,2023-08-10,C00893,P0002,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Set deportivo,Deportivo,1,"150.000,00",0.0,Hombre,Turista,S,Tarjeta crédito,Tienda física,Temporada regular,Conjunto,Huila
V003513,1,2023-04-23,C01989,P0003,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Jean mom,Jeans,1,175000,0.0,Hombre,Turista,36,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Atlántico
V000120,3,2025-03-27,C00444,P0011,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo básico,Buzos,1,"135.000,00",0.3,Hombre,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Buzo,Quindío
V003446,1,2024-11-29,C00567,P0018,T037,KOAJ Fundadores,Manizales,KOAJ,Camiseta básica,Camisetas,1,76000,0.3,Hombre,Turista,M,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Caldas
V002174,1,2023-07-21,C02703,P0012,T014,KOAJ La Estación,Ibagué,KOAJ,Blusa,Blusas,1,"105.000,00",0.0,Mujer,Turista,L,Tarjeta débito,Tienda física,Vacaciones,Blusa,Tolima
V003164,2,2024-04-19,C00648,P0021,T009,KOAJ Buenavista,Montería,KOAJ,Polo,Camisas,1,117000,0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Black Friday,Polo,Córdoba
V000216,1,2024-03-15,C00313,P0023,T004,KOAJ Unicentro,Armenia,KOAJ,Camiseta oversize,Camisetas,1,80000,0.2,Mujer,Local,XXL,Tarjeta crédito,Online,Vacaciones,Camiseta,Quindío
V001056,2,2023-10-25,C02137,P0022,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Tenis casuales,Calzado,4,191000,0.2,Mujer,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Calzado,Bolívar
V000801,1,2024-01-06,C00185,P0008,T030,KOAJ Cacique,Bucaramanga,KOAJ,Chaqueta bomber,Chaquetas,1,"212.000,00",0.05,Mujer,Local,L,Tarjeta débito,Online,Temporada de diciembre,Chaqueta,Santander
V000460,1,2024-10-01,C01261,P0021,T002,KOAJ Multicentro,Ibagué,KOAJ,Polo,Camisas,1,119000,0.0,Mujer,Local,L,Efectivo,Tienda física,Temporada regular,Polo,Tolima
V000452,1,2023-05-13,C02057,P0007,T004,KOAJ Unicentro,Armenia,KOAJ,Gorra,Accesorios,1,"59000,00",0.1,Hombre,Local,L,Tarjeta crédito,Online,Temporada regular,Accesorio,Quindío
V001322,1,2024-01-19,C00561,P0002,T030,KOAJ Cacique,Bucaramanga,KOAJ,Set deportivo,Deportivo,4,158000,0.0,Mujer,Local,S,Tarjeta débito,Tienda física,Temporada regular,Conjunto,Santander
V003794,2,2024-02-04,C01130,P0017,T014,KOAJ La Estación,Ibagué,KOAJ,Vestido casual,Vestidos,1,153000,,Mujer,Local,S,Efectivo,Tienda física,Temporada regular,Vestido,Tolima
V003312,1,2024-05-17,C01960,P0023,T022,KOAJ Portal del Prado,Barranquilla,KOAJ,Camiseta oversize,Camisetas,1,"78.000,00",0.0,Hombre,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Atlántico
V002541,2,2023-01-04,C02075,P0009,T004,KOAJ Unicentro,Armenia,KOAJ,Camisa casual,Camisas,3,129000,0.0,Hombre,Local,M,Tarjeta crédito,Tienda física,Black Friday,Camisa,Quindío
V000290,1,2025-02-12,C01179,P0007,T043,KOAJ Victoria,Pereira,KOAJ,Gorra,Accesorios,4,"62.000,00",0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Risaralda
V001367,2,2024-11-14,C02306,P0014,T035,KOAJ Mayorca,Medellín,KOAJ,Jogger,Pantalones,4,142000,0.0,Mujer,Local,36,Tarjeta débito,Tienda física,Regreso a clases,Pantalón,Antioquia
V001184,2,2024-02-19,C00248,P0005,T032,KOAJ La Castellana,Cartagena,KOAJ,Falda,Faldas,2,110000,0.05,Mujer,Turista,XL,Tarjeta crédito,Tienda física,Día del Padre,Falda,Bolívar
V001578,1,2024-10-18,C00786,P0001,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Pantalón clásico,Pantalones,2,"141.000,00",0.1,Hombre,Local,32,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Huila
V000131,2,2023-02-03,C01000,P0013,T014,KOAJ La Estación,Ibagué,KOAJ,Bolso,Accesorios,2,"56.000,00",0.1,Mujer,Turista,S,Tarjeta crédito,Tienda física,Regreso a clases,Accesorio,Tolima
V001380,2,2024-08-07,C00016,P0003,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Jean mom,Jeans,2,"176000,00",0.0,Mujer,Local,34,Tarjeta débito,Tienda física,Temporada de diciembre,Pantalón,Risaralda
V001958,2,2024-06-10,C00977,P0015,T006,KOAJ Único,Pasto,KOAJ,Jean straight,Jeans,1,"175.000,00",0.05,Hombre,Local,40,Tarjeta débito,Tienda física,Regreso a clases,Pantalón,Nariño
V000210,2,2023-09-08,C01861,P0017,T010,KOAJ Terraplaza,Popayán,KOAJ,Vestido casual,Vestidos,4,"153000,00",0.0,Mujer,Local,M,Tarjeta crédito,Online,Temporada regular,Vestido,Cauca
V000918,2,2024-05-31,C01799,P0009,T031,KOAJ Campanario,Popayán,KOAJ,Camisa casual,Camisas,2,"129.000,00",0.2,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada de diciembre,Camisa,Cauca
V000745,1,2023-07-27,C02525,P0014,T026,KOAJ Portal del Quindío,Armenia,KOAJ,Jogger,Pantalones,2,"135.000,00",0.0,Hombre,Local,36,Transferencia,Tienda física,Temporada regular,Pantalón,Quindío
V000687,1,2023-04-12,C01830,P0023,T006,KOAJ Único,Pasto,KOAJ,Camiseta oversize,Camisetas,3,"79000,00",0.3,Hombre,Turista,S,Transferencia,Tienda física,Temporada regular,Camiseta,Nariño
V000481,1,2023-11-30,C02650,P0006,T031,KOAJ Campanario,Popayán,KOAJ,Cinturón,Accesorios,1,54000,0.0,Hombre,Turista,XS,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Cauca
V003106,1,2025-11-05,C02150,P0012,T004,KOAJ Unicentro,Armenia,KOAJ,Blusa,Blusas,1,"113.000,00",0.0,Hombre,Turista,S,Efectivo,Tienda física,Temporada regular,Blusa,Quindío
V000184,1,2025-08-03,C00763,P0002,T010,KOAJ Terraplaza,Popayán,KOAJ,Set deportivo,Deportivo,4,"157000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Conjunto,Cauca
V000608,1,2024-06-08,C02084,P0025,T009,KOAJ Buenavista,Montería,KOAJ,Vestido corto,Vestidos,1,"144000,00",0.0,Mujer,Turista,XL,Tarjeta crédito,Tienda física,Temporada regular,Vestido,Córdoba
V001604,2,2025-12-11,C01726,P0008,T010,KOAJ Terraplaza,Popayán,KOAJ,Chaqueta bomber,Chaquetas,1,"225.000,00",0.0,Mujer,Turista,M,Tarjeta débito,Online,Temporada regular,Chaqueta,Cauca
V001099,2,2023-06-08,C01271,P0022,T027,KOAJ Los Molinos,Medellín,KOAJ,Tenis casuales,Calzado,1,203000,0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada de diciembre,Calzado,Antioquia
V001561,1,2023-07-16,C00536,P0005,T014,KOAJ La Estación,Ibagué,KOAJ,Falda,Faldas,4,"111.000,00",0.05,Mujer,Local,L,Tarjeta débito,Tienda física,Temporada de diciembre,Falda,Tolima
V000972,1,2025-10-20,C02269,P0009,T035,KOAJ Mayorca,Medellín,KOAJ,Camisa casual,Camisas,1,"124000,00",0.15,Mujer,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Camisa,Antioquia
V002158,1,2025-11-01,C01695,P0026,T038,KOAJ Plaza Central,Bogotá,KOAJ,Buzo con capucha,Buzos,2,"139000,00",0.0,Hombre,Local,XS,Efectivo,Tienda física,Temporada de diciembre,Buzo,Bogotá D.C.
V001579,1,2025-01-03,C01410,P0014,T014,KOAJ La Estación,Ibagué,KOAJ,Jogger,Pantalones,3,"138.000,00",0.3,Mujer,Turista,34,Efectivo,Tienda física,Día del Padre,Pantalón,Tolima
V000816,2,2025-03-20,C00581,P0023,T038,KOAJ Plaza Central,Bogotá,koaj,Camiseta oversize,Camisetas,1,"77.000,00",0.0,Hombre,Local,XL,Efectivo,Tienda física,Temporada de diciembre,Camiseta,Bogotá D.C.
V003088,3,2023-04-19,C00297,P0005,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Falda,Faldas,3,111000,0.0,Hombre,Turista,XS,Tarjeta crédito,Tienda física,Temporada regular,Falda,Santander
V002413,1,2024-05-01,C00191,P0010,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Short,Shorts,4,"100000,00",0.15,Mujer,Local,28,Efectivo,Tienda física,Día del Padre,Short,Santander
V003663,2,2025-09-30,C01137,P0015,T016,KOAJ Guacarí,Sincelejo,KOAJ,Jean straight,Jeans,2,"179.000,00",0.05,Hombre,Local,32,Tarjeta débito,Tienda física,Regreso a clases,Pantalón,Sucre
V003623,1,2024-03-24,C00177,P0023,T006,KOAJ Único,Pasto,KOAJ,Camiseta oversize,Camisetas,4,"80000,00",0.0,Mujer,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Nariño
V001761,2,2023-05-20,C00045,P0024,T039,KOAJ Alamedas,Montería,KOAJ,Chaqueta denim,Chaquetas,1,"224.000,00",0.0,Hombre,Local,L,Tarjeta débito,Tienda física,Temporada regular,Chaqueta,Córdoba
V003111,2,2024-04-16,C02612,P0006,T035,KOAJ Mayorca,Medellín,KOAJ,Cinturón,Accesorios,1,"56000,00",0.0,Mujer,Local,M,Transferencia,Tienda física,Black Friday,Accesorio,Antioquia
V002636,1,2024-09-09,C02773,P0004,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Jean skinny,Jeans,3,"178.000,00",0.4,Mujer,Local,38,Tarjeta débito,Online,Vacaciones,Pantalón,Bolívar
V003646,1,2024-06-23,C00869,P0018,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Camiseta básica,Camisetas,1,73000,0.0,Mujer,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Atlántico
V002450,1,2024-08-15,C00252,P0024,T025,KOAJ El Tesoro,Medellín,KOAJ,Chaqueta denim,Chaquetas,1,"211000,00",0.0,Hombre,Local,S,Efectivo,Online,Temporada regular,Chaqueta,Antioquia
V003009,1,2025-01-01,C00908,P0022,T022,KOAJ Portal del Prado,Barranquilla,KOAJ,Tenis casuales,Calzado,2,205000,0.0,Mujer,Local,S,Transferencia,Tienda física,Temporada regular,Calzado,Atlántico
V000057,3,2024-08-07,C02111,P0006,T039,KOAJ Alamedas,Montería,KOAJ,Cinturón,Accesorios,4,57000,0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Córdoba
V003297,2,2025-08-03,C01315,P0005,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Falda,Faldas,2,"116000,00",0.05,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Falda,Norte de Santander
V000747,1,2024-07-07,C01864,P0022,T039,KOAJ Alamedas,Montería,KOAJ,Tenis casuales,Calzado,1,"193000,00",0.0,Mujer,Local,XS,Tarjeta débito,Tienda física,Temporada regular,Calzado,Córdoba
V000550,3,2024-10-12,C01480,P0023,T004,KOAJ Unicentro,Armenia,KOAJ,Camiseta oversize,Camisetas,1,"78000,00",0.05,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Quindío
V002262,2,2023-01-18,C02216,P0010,T004,KOAJ Unicentro,Armenia,KOAJ,Short,Shorts,1,"98000,00",0.15,Hombre,Local,40,Efectivo,Tienda física,Temporada regular,Short,Quindío
V002067,2,2024-09-05,C01578,P0017,T004,KOAJ Unicentro,Armenia,KOAJ,Vestido casual,Vestidos,1,"145.000,00",0.1,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Vestido,Quindío
V003038,3,2024-04-14,C01444,P0026,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo con capucha,Buzos,1,130000,0.15,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada de diciembre,Buzo,Quindío
V000518,1,2023-10-08,C00805,P0021,T041,KOAJ Mayales,Valledupar,KOAJ,Polo,Camisas,1,115000,0.1,Hombre,Local,XL,Tarjeta crédito,Tienda física,Temporada de diciembre,Polo,Cesar
V000859,2,2025-03-15,C00246,P0013,T009,KOAJ Buenavista,Montería,KOAJ,Bolso,Accesorios,1,"58000,00",0.15,Mujer,Turista,XL,Efectivo,Tienda física,Temporada regular,Accesorio,Córdoba
V002727,1,2023-09-20,C00245,P0013,T039,KOAJ Alamedas,Montería,KOAJ,Bolso,Accesorios,4,"57000,00",0.05,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Temporada de diciembre,Accesorio,Córdoba
V003197,1,2023-09-27,C02302,P0002,T011,KOAJ Santa Fe,Medellín,KOAJ,Set deportivo,Deportivo,4,"151000,00",0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Conjunto,Antioquia
V000555,2,2024-09-27,C01606,P0010,T036,KOAJ Caribe Plaza,Cartagena,KOAJ,Short,Shorts,1,"99.000,00",0.15,Hombre,Local,28,Efectivo,Tienda física,Vacaciones,Short,Bolívar
V000967,2,2024-05-10,C00261,P0018,T009,KOAJ Buenavista,Montería,KOAJ,Camiseta básica,Camisetas,1,"75.000,00",0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Córdoba
V003108,1,2024-03-20,C02052,P0003,T004,KOAJ Unicentro,Armenia,KOAJ,Jean mom,Jeans,1,"186.000,00",0.15,Hombre,Local,38,Tarjeta débito,Tienda física,Vacaciones,Pantalón,Quindío
V003319,1,2025-09-12,C01283,P0025,T022,KOAJ Portal del Prado,Barranquilla,KOAJ,Vestido corto,Vestidos,1,"137000,00",0.0,Mujer,Local,XS,Tarjeta crédito,Online,Regreso a clases,Vestido,Atlántico
V003680,2,2023-12-24,C01279,P0015,T004,KOAJ Unicentro,Armenia,KOAJ,Jean straight,Jeans,1,173000,0.3,Mujer,Local,40,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Quindío
V001505,1,2023-09-17,C01375,P0021,T043,KOAJ Victoria,Pereira,KOAJ,Polo,Camisas,1,"115000,00",0.0,Hombre,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Polo,Risaralda
V000732,1,2024-03-11,C00818,P0024,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Chaqueta denim,Chaquetas,1,"212.000,00",0.0,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Bogotá D.C.
V003445,1,2023-08-06,C02098,P0018,T008,KOAJ Gran Estación,Bogotá,KOAJ,Camiseta básica,Camisetas,1,"78000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Bogotá D.C.
V000909,1,2025-05-15,C02777,P0013,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Bolso,Accesorios,3,"55000,00",0.0,Mujer,Local,XXL,Efectivo,Online,Vacaciones,Accesorio,Bolívar
V000664,1,2023-07-16,C00086,P0009,T043,KOAJ Victoria,Pereira,KOAJ,Camisa casual,Camisas,4,123000,0.0,Mujer,Local,S,Transferencia,Tienda física,Temporada regular,Camisa,Risaralda
V000412,1,2023-01-28,C02342,P0024,T043,KOAJ Victoria,Pereira,KOAJ,Chaqueta denim,Chaquetas,1,212000,0.15,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada de diciembre,Chaqueta,Risaralda
V001306,1,2024-11-11,C00646,P0016,T012,KOAJ Chipichape,Cali,KOAJ,Pantalón cargo,Pantalones,4,"145.000,00",0.0,Mujer,Local,34,Tarjeta crédito,Online,Temporada de diciembre,Pantalón,Valle del Cauca
V000754,3,2023-05-04,C00723,P0012,T035,KOAJ Mayorca,Medellín,KOAJ,Blusa,Blusas,2,"113000,00",0.2,Hombre,Turista,XL,Tarjeta débito,Tienda física,Temporada regular,Blusa,Antioquia
V002545,2,2023-04-28,C00489,P0008,T011,KOAJ Santa Fe,Medellín,KOAJ,Chaqueta bomber,Chaquetas,2,"227000,00",0.0,Hombre,Local,XL,Efectivo,Tienda física,Temporada regular,Chaqueta,Antioquia
V002732,1,2023-05-20,C00165,P0022,T004,KOAJ Unicentro,Armenia,KOAJ,Tenis casuales,Calzado,1,"201000,00",0.0,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Calzado,Quindío
V001481,1,2024-04-20,C01506,P0013,T011,KOAJ Santa Fe,Medellín,KOAJ,Bolso,Accesorios,1,"55.000,00",0.0,Hombre,Local,M,Efectivo,Tienda física,Temporada regular,Accesorio,Antioquia
V002056,2,2024-02-14,C01952,P0001,T039,KOAJ Alamedas,Montería,KOAJ,Pantalón clásico,Pantalones,1,"140000,00",0.0,Hombre,Turista,36,Tarjeta crédito,Tienda física,Black Friday,Pantalón,Córdoba
V001030,2,2023-09-21,C00291,P0020,T022,KOAJ Portal del Prado,Barranquilla,KOAJ,Camiseta estampada,Camisetas,2,"77.000,00",0.0,Mujer,Local,M,Efectivo,Tienda física,Temporada regular,Camiseta,Atlántico
V002721,2,2025-07-11,C00204,P0011,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo básico,Buzos,1,"136000,00",0.0,Hombre,Local,XXL,Efectivo,Online,Regreso a clases,Buzo,Quindío
V001167,2,2024-03-06,C00729,P0007,T006,KOAJ Único,Pasto,KOAJ,Gorra,Accesorios,1,"61000,00",0.15,Mujer,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Nariño
V001176,2,2025-11-25,C00163,P0019,T037,KOAJ Fundadores,Manizales,KOAJ,Top,Tops,1,"71000,00",0.0,Mujer,Local,XS,Tarjeta crédito,Online,Temporada regular,Top,Caldas
V003010,1,2025-02-04,C02226,P0005,T035,KOAJ Mayorca,Medellín,KOAJ,Falda,Faldas,1,"110000,00",0.1,Mujer,Turista,S,Efectivo,Tienda física,Temporada regular,Falda,Antioquia
V002407,2,2023-03-02,C02409,P0015,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Jean straight,Jeans,1,175000,0.0,Hombre,Local,34,Tarjeta débito,Tienda física,Día de la Madre,Pantalón,Norte de Santander
V001580,3,2023-05-29,C00746,P0017,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Vestido casual,Vestidos,1,"141000,00",0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Regreso a clases,Vestido,Atlántico
V001750,1,2023-06-19,C00294,P0005,T035,KOAJ Mayorca,Medellín,KOAJ,Falda,Faldas,2,"110000,00",0.0,Hombre,Local,M,Tarjeta débito,Online,Día de la Madre,Falda,Antioquia
V002422,1,2024-12-06,C01137,P0021,T004,KOAJ Unicentro,Armenia,KOAJ,Polo,Camisas,2,"117000,00",0.1,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Polo,Quindío
V001940,1,2023-05-13,C01911,P0019,T035,KOAJ Mayorca,Medellín,KOAJ,Top,Tops,4,"71.000,00",0.0,Mujer,Local,XS,Tarjeta débito,Tienda física,Regreso a clases,Top,Antioquia
V002417,2,2024-06-11,C00840,P0013,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Bolso,Accesorios,3,55000,0.0,Mujer,Local,XXL,Transferencia,Tienda física,Temporada regular,Accesorio,Atlántico
V000882,3,2025-11-30,C01454,P0025,T001,KOAJ Premium Plaza,Medellín,KOAJ,Vestido corto,Vestidos,4,"141.000,00",0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Vacaciones,Vestido,Antioquia
V000040,1,2025-02-04,C02540,P0003,T001,KOAJ Premium Plaza,Medellín,KOAJ,Jean mom,Jeans,1,"177.000,00",0.1,Hombre,Local,38,Tarjeta débito,Tienda física,Día del Padre,Pantalón,Antioquia
V003718,1,2024-03-11,C00541,P0003,T014,KOAJ La Estación,Ibagué,KOAJ,Jean mom,Jeans,3,177000,0.05,Hombre,Local,30,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Tolima
V002253,2,2025-04-27,C00402,P0015,T021,KOAJ Mallplaza,Manizales,KOAJ,Jean straight,Jeans,4,"173.000,00",0.0,Mujer,Local,36,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Caldas
V002679,1,2023-09-22,C01429,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,2,"59.000,00",0.0,Hombre,Local,L,Tarjeta débito,Tienda física,Black Friday,Accesorio,Quindío
V002365,1,2024-10-18,C02473,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,1,"59.000,00",0.0,Hombre,Local,XL,Transferencia,Tienda física,Temporada regular,Accesorio,Quindío
V001700,1,2024-01-21,C00229,P0017,T004,KOAJ Unicentro,Armenia,KOAJ,Vestido casual,Vestidos,2,152000,0.0,Mujer,Local,XL,Efectivo,Tienda física,Regreso a clases,Vestido,Quindío
